,community,lng,lat,rent_area,sell_area,sell_rent
559,东外苑,121.26279450000001,31.015976619999996,40.371854881790064,32192.75,797.4057692979746
560,东大小区,121.26210330000002,31.394143929999988,36.147051296491426,33557.0,928.3468165841006
561,东大村K区,121.698273,30.932252000000002,19.6243798724309,13999.0,713.347381726255
562,东大村M区,121.69861499999999,30.930865999999998,14.130434782608695,15065.0,1066.1384615384616
563,东大街118弄,121.2637939,31.395137599999998,34.77419871105182,34710.0,998.153840679831
564,东大街160弄,121.261967,31.393989,43.844891664789856,31594.333333333332,720.5932580443692
565,东大街214弄,121.26277890000001,31.39411112,34.04255319148936,35324.0,1037.6425
566,东安一村,121.4631310000003,31.19622100000005,123.35003565276013,72031.13636363637,583.9571588484139
567,东安三村,121.45804300000002,31.197171000000008,135.4618479533678,77194.0,569.8578689593378
568,东安二村,121.4611320000002,31.194981999999985,131.9661675071872,69950.26470588235,530.0621062748729
569,东安五村,121.45855850000005,31.190578460000008,137.92311461722656,78507.5,569.2120586014843
570,东安公寓,121.45035499999996,31.241062000000017,120.50693366696616,78439.5,650.9127534252591
571,东安四村,121.4572775999998,31.1928077,125.05971241083054,78109.66666666667,624.578972403763
572,东安大楼(徐汇),121.46133700000001,31.196759999999998,94.27683595040503,75786.5,803.8719080460868
573,东安小区,121.460927,31.196218999999992,126.09337726509816,76157.5,603.9770022170698
574,东安花苑,121.46191899999995,31.19228899999999,109.00369915139846,69561.61538461539,638.1583003710654
575,东安路184号,121.45906299999999,31.20014464,141.16889504985915,84359.0,597.5749825781764
576,东宝兴路254弄28支弄,121.4881845,31.263874920000003,105.44598204416407,75659.0,717.5143000547109
577,东宝兴路282号,121.4879646,31.26396534,104.65116279069767,68791.0,657.3362222222222
578,东宝兴路288号,121.4878631,31.26399793,145.83333333333334,82509.0,565.776
579,东宝兴路300号,121.48769340000001,31.2640696,166.66666666666666,68511.0,411.06600000000003
580,东宝兴路835弄,121.48085760000001,31.2694348,91.49709749709749,65752.66666666667,718.6311748168024
581,东寅公寓,121.4384118571428,31.309609714285717,65.55586971803005,57696.0,880.1042568447791
582,东岸新里,121.54764900000004,31.307527,74.58858266004219,72804.75,976.0843738220299
583,东川花苑,121.43225999999973,31.022712999999957,59.25659784407362,47993.59259259259,809.928249996427
584,东川苑,121.4039889,31.01303999,45.41093032957864,33737.0,742.9268626550298
585,东川路2817弄,121.4041618,31.0135885,45.683445017067676,36392.666666666664,796.6270199865639
586,东广大厦,121.47378499999998,31.285854999999987,121.98845366134985,58607.25,480.43276425733393
587,东庭人家,121.22268899999999,31.029636,45.699446098381586,52763.666666666664,1154.5800041662924
588,东建新村,121.5265490000001,31.222569000000014,124.86672614124973,71148.13043478261,569.7925510940325
589,东怡花苑,121.489631,31.206448,96.57119871279164,108564.0,1124.1861077325514
590,东新大厦,121.48863200000002,31.234148,111.60465210901084,81184.0,727.4248740160294
591,东新大楼,121.48032900000001,31.258148999999996,70.39891626903228,68837.5,977.8204502031641
592,东新支路55弄,121.43161090000008,31.249447049999997,112.57605685721944,72029.33333333333,639.8281778929986
593,东新苑,121.43192150000002,31.24917032,91.71848669278539,72970.33333333333,795.5902453749621
594,东新街11号,121.37741299999999,31.03486785,42.1875,33323.0,789.8785185185185
595,东新街16号,121.377205,31.034981,35.44303797468354,30406.5,857.8976785714286
596,东新街2弄小区,121.37744300000001,31.03509463,48.325997065492864,33198.0,686.9594424510075
597,东新街9号,121.37722600000001,31.034715000000002,34.76851851851852,27716.5,797.1723035952064
598,东方丰甸苑(别墅),121.52600290000001,31.19961715,109.0909090909091,95197.25,872.6414583333333
599,东方丽景,121.5936063999998,31.288520659999932,108.47242095393972,61452.8125,566.5293717939097
600,东方丽都,121.44215420000002,31.39131904000004,78.27318854523801,41775.705882352944,533.7166743655608
601,东方佳苑,121.52578989999994,31.199835920000023,104.59033361048994,67589.75,646.2332384531285
602,东方公寓(虹口),121.485359,31.296740999999997,73.61978540415927,60819.875,826.1349128649305
603,东方公寓(闸北),121.468551,31.275336,81.13628284881953,53359.0,657.6465931946046
604,东方冠郡,121.66224910810801,31.035246540540566,28.6130238097446,33402.96052631579,1167.404072649599
605,东方冠郡(别墅),121.66378200000001,31.032082,32.888888888888886,29724.0,903.7702702702703
606,东方别墅(一期),121.614651,31.230760999999998,143.03719298094938,109907.75,768.3858142730627
607,东方剑桥,121.44423499999995,31.22184700000002,165.22732342676457,105143.44444444444,636.3562773020908
608,东方吉苑,121.51241260000005,31.167214750000024,102.48319613688,65768.23529411765,641.746527950547
609,东方名园,121.53158540000001,31.287291470000007,92.95111749784625,86053.5,925.7930653926127
610,东方名城,121.52930699999995,31.32343400000001,92.85419533172303,68046.19047619047,732.8283900699846
611,东方名筑,121.52585630000006,31.205400280000024,126.21828972032904,77111.33333333333,610.9362874762007
612,东方听潮豪园,121.74725109333342,31.043796367999974,34.41932604337238,34735.954545454544,1009.199148806202
613,东方商厦,121.25430830000003,31.385768559999995,43.69921512332063,26601.333333333332,608.7370964962068
614,东方城市公寓,121.55365000000005,31.25188200000001,81.65723740209263,80956.75,991.4216127758116
615,东方城市华庭,121.59188360000003,31.29585569000001,52.72460960516315,62803.142857142855,1191.1542508793227
616,东方城市绿洲,121.6870589999999,31.19277899999998,81.43505741203175,52234.0,641.4190848508274
617,东方城市花园(一期),121.52938199999998,31.208812000000012,136.20593816663325,81895.55,601.2626989860725
618,东方城市花园(二期),121.5284490000001,31.204579999999964,117.39260738417669,72766.53571428571,619.8562016443797
619,东方城市花园（一期）,121.52938199999997,31.20881200000001,115.65558501698223,79465.75,687.0896030514366
620,东方城市花园（二期）,121.52844900000045,31.204579999999858,107.84560991077265,78310.44827586207,726.1347804574814
621,东方城市豪庭,121.7745901,31.053318670000007,22.743056843459232,34589.833333333336,1520.8964024236332
622,东方城市豪苑,121.712148,31.199196,82.16453227201772,48720.5,592.9626647018893
623,东方夏威夷,121.59736679999999,31.04209656,34.89658234094451,56127.25,1608.3881639648514
624,东方天伦大厦,121.52238809999997,31.217070220000004,88.18858131113821,80496.0,912.7712318673321
625,东方家园,121.52139660000007,31.296950219999992,101.62839658303814,67299.5,662.211569430904
626,东方巴黎,121.46474500000015,31.220434999999977,183.3063167388354,115578.1,630.5189153119542
627,东方帕堤欧,121.39318900000018,31.358913999999956,46.19403254164177,47747.382352941175,1033.626633697743
628,东方广场,121.56188999999998,31.258968,68.89831945867331,66661.0,967.527227423663
629,东方庭院(公寓),121.04413400000003,31.109803999999997,25.086196703929577,23846.0,950.5625855299417
630,东方庭院(别墅),121.04527299999998,31.108861999999995,32.38979150732568,28492.727272727272,879.6823303503821
631,东方庭院（公寓）,121.04413400000001,31.109803999999997,15.745018962662252,27232.0,1729.5628582333234
632,东方庭院（别墅）,121.04527299999997,31.10886199999999,20.623967323418405,30719.166666666668,1489.488718874434
633,东方康安家园,121.51953210000008,31.131180300000008,57.99768976526929,49424.0,852.1718744320835
634,东方康德家园,121.51980881250005,31.13155293750003,58.449715301865275,48661.181818181816,832.5306901303062
635,东方康洛,121.41904999999998,31.18314299999999,83.37055808789081,94207.2,1129.981640529322
636,东方御水湾,121.57741600000006,31.15439700000001,90.0487443546109,64084.0,711.6590071221643
637,东方御花园,121.39599600000014,31.134874000000032,74.63224285221845,58227.318181818184,780.189847665651
638,东方悦居,121.51131999999976,31.17077400000004,88.53323223227684,62219.041666666664,702.7761225686197
639,东方文苑,121.505205,31.301408000000006,108.2567680207251,63711.0,588.5174771502777
640,东方日出苑,121.61963999999999,31.223954,148.81528000059745,98716.0,663.3458607180908
641,东方时空公寓,121.43387099999978,31.199285000000042,141.61326630052105,116197.33333333333,820.5257626552308
642,东方明珠国际公寓,121.52708200000005,31.205411000000016,93.39489398934153,75088.90909090909,803.9937290306088
643,东方明珠大宁公寓,121.45571500000003,31.282434999999992,97.64069537024834,78429.82352941176,803.2493340201033
644,东方明珠小区,121.41050290000011,31.196418490000017,116.60193076744767,64932.8,556.8758559367493
645,东方明珠花园,121.3157685,31.179822499999986,87.15057147866878,59836.818181818184,686.5912313204282
646,东方晶华园,121.58460399999989,31.120455649999986,75.06228757804729,50573.77777777778,673.7574807481432
647,东方曼哈顿,121.4397150000004,31.197619000000106,158.2937324024459,115812.47272727273,731.6301850336763
648,东方曼哈顿(尚东区),121.44130700000004,31.197512000000003,192.71534645309205,131497.0,682.3379788905762
649,东方汇景苑,121.53148399999998,31.20998499999997,107.90436749841278,77707.15384615384,720.148365146544
650,东方滨港园,121.53700100000006,31.164249000000012,78.10968777246687,82636.57142857143,1057.9554698681084
651,东方现代悦享城,121.587796,30.929739,18.105691976915242,26272.0,1451.0354
652,东方知音苑,121.57998899999998,31.26194600000002,111.01478465727793,84258.88461538461,758.987957104151
653,东方花园(一期),121.368373,31.15066100000001,74.7545251563479,56328.77777777778,753.5166287253787
654,东方花园三期,121.37185510000005,31.147678020000026,86.99779979526478,72271.21052631579,830.7245780513342
655,东方花园二期,121.37156770000001,31.151133889999997,77.35136220951713,76254.64705882352,985.8216439973869
656,东方花园（一期）,121.36837299999996,31.150660999999985,69.82578338402186,59803.75,856.4708779720588
657,东方花园（三期）,121.37185510000012,31.147678020000043,78.73735942210745,78792.75,1000.7034853378256
658,东方花园（二期）,121.37156770000001,31.151133889999986,73.4575490042486,76202.83333333333,1037.372392167971
659,东方苑,121.49518399999998,31.21703400000001,170.0220894697703,75796.625,445.8045730197695
660,东方莱茵,121.46067299999999,31.247449999999997,104.23141109135936,79664.33333333333,764.3025504423723
661,东方豪园(公寓),121.28323799999998,31.335389000000003,50.60292621990101,38677.166666666664,764.326681397642
662,东方豪园(别墅),121.282223,31.337691,62.41889585994007,49164.666666666664,787.6567822824969
663,东方豪园（公寓）,121.28338129411767,31.335064529411767,55.30607046002876,38538.5,696.8222417438399
664,东方豪园（别墅）,121.2813866,31.339144190000006,64.0678910180896,54033.666666666664,843.3813850905477
665,东方路3401弄,121.51895400000001,31.195493,86.41747223364871,54637.0,632.2448295210119
666,东方路3721弄,121.51340619999999,31.19485772,74.54868617689068,52460.0,703.7012010583502
667,东方都市景苑,121.5074679999999,31.265781999999973,162.3155411696692,82623.16666666667,509.02807008664865
668,东方金座,121.537368,31.214502999999997,80.73242883665785,59784.6,740.5277019592634
669,东方金门花园,121.431055,31.214403999999977,153.32299243332182,84287.9,549.7407705283061
670,东方锦园,121.506271,31.314917999999995,112.09221931882354,75883.5,676.9738386940561
671,东方雅苑,121.444532,31.220709000000017,138.4602180326509,96244.625,695.1066982814091
672,东方鸿璟,121.77378119999975,31.107771210000006,30.25780032228757,42871.391304347824,1416.8707192098568
673,东方龙苑,121.53814600000032,31.206740000000057,140.81167013036628,77549.5,550.7320517411881
674,东旺公寓,121.38841099999992,31.250633999999998,82.73340800811785,59173.23529411765,715.2278229407827
675,东旺名苑,121.51000400000008,31.162601,77.83524564656045,75412.06666666667,968.8678443838011
676,东旺家苑,121.3814874,31.25022747,62.000478739934,62886.875,1014.2966034792096
677,东旺雍景苑,121.428182,31.272029999999997,114.32502999224496,65718.6,574.8399978942311
678,东昌大楼,121.52013600000006,31.238609999999998,126.1639254588769,69320.875,549.4508414181764
679,东昌新村,121.51825000000022,31.238319179999966,169.51024769222772,97941.0,577.7880767293028
680,东明家园,121.51591099999999,31.185336999999997,83.20592814362286,77692.55555555556,933.7382238132049
681,东明广场,121.52569109999996,31.234462720000007,88.83771073814826,55619.25,626.0770289763473
682,东明新村,121.52459040000011,31.22344300000003,116.30053458766494,71671.57894736843,616.2618185847106
683,东明花苑,121.24175299999993,31.032598999999987,88.74104503470424,35317.38888888889,397.98256686156003
684,东明苑,121.51667199999993,31.18861700000002,87.33868357137389,59427.2,680.4224379159047
685,东晖花苑,121.47842289999986,31.20350886999996,123.37278804090104,83950.4,680.4612373043593
686,东晶国际公寓,121.53792700000004,31.246882999999986,118.91059624310138,82853.0,696.7671731341329
687,东林路320号,121.49641799999999,31.419171999999996,47.36842105263158,43478.0,917.8688888888888
688,东森花园,121.53054799999997,31.33392800000001,73.18405750929193,76872.75,1050.4029513564444
689,东欣小区,121.52969569999955,31.231663749999925,118.23747536381396,96999.94117647059,820.3823777360268
690,东汇花苑,121.461694,31.197459999999996,76.43312101910828,80961.0,1059.23975
691,东江小区,121.42744500000003,31.012158000000003,56.84496536269508,37992.36486486487,668.3505675912969
692,东沙小区,121.43284409999987,31.243339580000026,103.41944330311486,71267.85714285714,689.1146854656357
693,东沟一村,121.58329099999996,31.298549999999988,81.52183444200867,45274.875,555.3711506848722
694,东沟七村,121.58225600000004,31.300592000000016,61.820574832567786,44443.77777777778,718.9156344493305
695,东沟三村,121.58150600000002,31.29965,67.79032177129781,44319.166666666664,653.7683478798775
696,东沟二村,121.58210400000002,31.296221999999997,65.36133964661468,46127.0,705.7229892990588
697,东沟六村,121.5835952000001,31.295574969999986,56.96138083569137,46397.72727272727,814.5470947511682
698,东沟四村,121.58057340000003,31.29704398000001,71.39928314347907,49094.58823529412,687.606178575169
699,东沪园,121.40076859999999,31.34693705,51.29257869236697,35548.0,693.0437288638409
700,东泉佳苑,121.45125900000001,31.160633,115.46620987401259,63019.0,545.7787180228852
701,东泉小区,121.45067399999982,31.162200000000087,99.87725259140902,61219.333333333336,612.945708306349
702,东泉新村,121.3528483,30.72982273,26.482371794871796,23044.0,870.1637518910741
703,东泉苑小区,121.4378729999999,31.276411999999983,78.53681146699232,57267.846153846156,729.1847616950282
704,东波苑二街坊,121.58285380000001,31.29163064,90.12989409677922,50030.92857142857,555.098051238212
705,东泰大厦,121.49588799999998,31.253509000000005,77.7709654573846,57422.75,738.3571704721267
706,东泰花苑,121.47841199999999,31.206568,155.78075035187945,90809.375,582.9306560334231
707,东浜小区,121.43907800000004,31.225100000000005,151.6440117521162,83936.0,553.506854838458
708,东海二村,121.90565600000001,30.96099181,29.774664025344876,22511.636363636364,756.0668474537259
709,东海别墅,121.33446720000003,31.303124090000004,72.97235918061999,36651.666666666664,502.2678049362096
710,东海园,121.45196000000003,31.242422999999988,148.45876415873292,119824.375,807.1222718241352
711,东润舒庭,121.28406500000001,31.386173999999993,44.98411441842784,34913.90909090909,776.1386334329286
712,东淮海公寓,121.4915270000001,31.23342000000002,122.54423666607663,99675.42857142857,813.3832425186689
713,东渡名人大厦,121.49779299999999,31.279766,98.9889675179196,64707.818181818184,653.6871714527618
714,东渡园景别墅,121.34715600000001,31.29866006,30.837004405286343,55136.8,1788.0076571428572
715,东渡青筑,121.09847569999992,31.145203479999978,35.05478723565242,35976.22222222222,1026.285567799215
716,东港丽景苑,121.54708550000001,31.374390430000002,33.795966532794246,41368.142857142855,1224.0556226436333
717,东港公寓,121.52505569999997,31.223648310000012,125.03497030449645,74615.0,596.7530509128031
718,东港花苑三村,121.77004050000004,31.11231156000001,27.72124742709162,27893.590909090908,1006.2170175585554
719,东湖公寓,121.46063200000002,31.22403,160.5955533532289,115516.0,719.2976242992438
720,东湖名苑,121.42603800000002,31.214137000000008,101.76282626656415,83328.77777777778,818.8528250925439
721,东湖小区,121.39695,31.204012000000002,104.09859679782726,87646.33333333333,841.9549929530143
722,东湖新村,121.0586801,31.11098688,27.813402547171012,28530.5,1025.7824425333363
723,东湖花园,121.36894799999997,31.125600100000003,56.80951942960465,44058.72727272727,775.5518391125015
724,东湾小区,121.46376869999992,31.128917569999917,64.88489463851973,46785.232558139534,721.0496806504005
725,东源丽晶,121.62769799999991,31.290255,90.8381230635349,87379.27272727272,961.9229215706829
726,东源名都,121.62157839999992,31.289078870000004,72.13473982913513,55475.254237288136,769.0504515396027
727,东源大厦,121.52588599999993,31.216203999999983,116.58494213651814,70655.0,606.038813462417
728,东照里,121.4914377,31.27182129,128.57142857142858,105454.33333333333,820.2003703703703
729,东物公寓,121.50167499999999,31.21445999999999,102.59954768038195,79409.0,773.9702737031051
730,东珂花苑,121.54608100000013,31.24145100000003,153.97992652161196,72141.5,468.51236800580324
731,东珠苑,121.36939299999999,31.263156049999996,59.84811535378989,54508.0,910.7722052361715
732,东瑞公寓,121.5118381,31.18888524,74.20282567151504,70994.0,956.7560178136606
733,东田公寓,121.53568099999998,31.276487999999983,124.04743034077872,67010.625,540.201637518091
734,东盈公寓,121.48772770000001,31.307910170000003,64.77649017649017,64363.333333333336,993.6218087452539
735,东盛公寓,121.52655599999997,31.188078000000015,94.67989353749272,56948.0,601.4793413075491
736,东碧林湾,121.36772900000004,31.145225999999997,69.5181319691632,54663.71428571428,786.3231179739117
737,东绣苑,121.6984360000002,31.18279500000006,53.74926207660966,45913.181818181816,854.2104587918071
738,东缘公寓,121.5740147,31.15576364,56.52006172839506,44345.8,784.6028232081911
739,东航公寓,121.42776099999995,31.196430999999986,122.16068822027249,74694.0,611.4405631484038
740,东航小区,121.458746,31.187682,121.74891054015136,73457.0,603.3483147742397
741,东航明珠公寓,121.41118000000004,31.197194999999976,124.01449154807088,65244.555555555555,526.1042862096907
742,东航机组公寓,121.3775034,31.18756993,77.9975891654258,50964.0,653.4048109090909
743,东航龙华苑,121.45833799999996,31.172411000000007,86.163718896605,68645.09090909091,796.6820813695826
744,东苑世纪名门,121.38181059999992,31.113344239999986,82.80883897059242,65944.8,796.3497715916379
745,东苑世纪茗苑,121.38303999999997,31.115260999999997,64.60617432286277,76775.0,1188.3539120630292
746,东苑佳佳花园,121.39806969999994,31.131152279999984,95.9863595396507,54370.21428571428,566.4368827661879
747,东苑佳和园,121.4400962,31.018020389999972,59.089704963602784,40381.8,683.3982336664872
748,东苑利华苑北区,121.39488119999992,31.105233620000007,69.28233763179755,62475.333333333336,901.7497888907823
749,东苑利景花苑,121.3965762000002,31.11761233000005,122.97101209275938,65709.92857142857,534.3529946867666
750,东苑半岛花园(公寓),121.39061300000002,31.145220999999996,141.92287473348324,69963.13333333333,492.9658694182809
751,东苑半岛花园(别墅),121.390075,31.145133,74.21481137380505,76346.0,1028.7164864633367
752,东苑半岛花园（公寓）,121.39061299999982,31.145220999999996,86.47242209798347,66666.0,770.9509966594846
753,东苑古龙城(公寓),121.40876500000007,31.157717000000027,88.65324560434847,74597.45454545454,841.4520420197173
754,东苑古龙城(别墅),121.40903600000001,31.157610999999996,132.3965202660632,98127.5,741.1637390680934
755,东苑古龙城（公寓）,121.40876500000007,31.15771700000003,84.27826082239244,75703.16666666667,898.2525971460556
756,东苑怡景园,121.40482499999976,31.157182999999943,132.18569292054926,65401.857142857145,494.7725861842491
757,东苑新天地,121.37437059999982,31.125794219999996,55.98669782438252,55252.0,986.8772788370713
758,东苑福邸,121.37644450000006,31.125091320000017,61.42034255846187,58522.6,952.8211267186648
759,东苑米蓝城,121.40797299999996,31.07680800000002,54.861307465757285,55095.75,1004.2733676077452
760,东苑绿世界花园(一期),121.40158700000005,31.132094999999996,109.94414494210088,60881.0,553.7448131690991
761,东苑绿世界花园(三期),121.39813600000001,31.12836009,129.99355016999718,64829.2,498.71089692696717
762,东苑绿世界花园(二期),121.39947559999999,31.13211877,91.43262034622492,61733.0,675.1747873596717
763,东苑绿世界花园（一期）,121.40158700000005,31.132094999999996,86.64563427858364,58665.0,677.0681580029743
764,东苑绿世界花园（三期）,121.39813600000001,31.12836009,61.63590870087422,78050.0,1266.3072816657113
765,东苑绿世界花园（二期）,121.39947559999999,31.13211877,69.94474820899092,61120.0,873.8325830750999
766,东苑锦都花园,121.38170949999999,31.117282589999995,38.69969951067215,58737.0,1517.763722785553
767,东茂家苑,121.539709,31.309634999999997,78.14807841168225,71030.75,908.9251001900734
768,东荡小区,121.43456650000006,31.156059980000006,92.84968719172335,60024.78947368421,646.4727161626329
769,东荷小区,121.59827200000008,31.2771964,65.81522517888035,50804.45945945946,771.9256345530556
770,东莱大楼,121.4724396,31.23679173,230.04247870106065,102436.0,445.2916721225005
771,东莲大厦,121.56230040000001,31.187445169999997,61.15145076484072,50071.833333333336,818.8167689738989
772,东街名庭,121.592406,31.353551999999993,72.92679709202811,48483.333333333336,664.8219209757839
773,东诸安浜路158弄,121.4399136,31.224797239999997,126.21691154278119,77979.6,617.822121036204
774,东诸安浜路63号,121.44196770000002,31.22460431,115.09433962264151,74960.0,651.2918032786885
775,东诸安浜路65号,121.44184380000002,31.22460076,128.57142857142858,77080.0,599.5111111111111
776,东诸安浜路75弄,121.44123950000001,31.22449685,188.1861111111111,112988.0,600.4056268174237
777,东郊半岛,121.74934099999999,31.185449,26.666666666666668,48556.11111111111,1820.8541666666665
778,东郊华庭,121.62951299999999,31.223052,99.12810447400385,60305.0,608.3542131668105
779,东郊紫园,121.63085200000008,31.18463699999999,130.85752329834216,72864.4,556.8223986165198
780,东郊花园,121.60877400000001,31.231595000000002,142.61157055468226,109368.33333333333,766.8966333373188
781,东都公寓,121.481481,31.212170000000008,114.12483760245232,103132.75,903.683651750352
782,东都小区,121.71008799999993,31.197933000000013,63.00079313873919,42584.705882352944,675.9392026791422
783,东都豪苑,121.75881200000002,31.183212000000008,40.67848599189744,35793.2,879.9049209237895
784,东银茗苑,121.52182200000001,31.272469,82.20633871298341,80563.0,980.0095863809117
785,东锦苑,121.69671099999988,31.182033999999984,49.11553650210571,47097.375,958.90991637607
786,东镇小区,121.44060099999992,31.208771999999986,146.13959925132806,77493.55555555556,530.2707544878623
787,东门路48号,121.77551100000001,31.051283,36.32848101265823,29475.0,811.3468875764386
788,东门路500弄,121.782578,31.071279999999998,25.263157894736842,30000.0,1187.5
789,东陆新村七街坊,121.60686999999974,31.282029999999953,78.20472359657832,52977.40909090909,677.4195554247442
790,东陆新村三街坊,121.60316529999997,31.280882059999993,73.46279227271222,52648.0,716.6621138570051
791,东陆新村九街坊,121.60740249999992,31.28179856999999,69.94354074503693,53790.88,769.061437654154
792,东陆新村二街坊,121.60619530000028,31.27885008000009,80.66469250403058,54739.23333333333,678.6021446818032
793,东陆新村五街坊,121.59918910000006,31.28462762000002,84.72029335823197,64755.77777777778,764.3478936500364
794,东陆新村八街坊,121.60698240000006,31.283421060000013,68.66795668910439,53237.5,775.2888329127645
795,东陆新村六街坊,121.60229400000014,31.28567100000006,77.27109047846623,54068.166666666664,699.7205077846583
796,东陆新村四街坊,121.60089299999991,31.283244999999997,71.83288710392146,53434.16,743.8676371547783
797,东陆锦悦苑,121.60818059999998,31.27397318,47.062173248685944,58808.4,1249.589552298077
798,东靖苑,121.58609799999996,31.297998200000006,98.66835912238129,50339.066666666666,510.1844919122414
799,东风二村,121.42744500000002,31.012158000000007,44.572253960825506,36132.0,810.6388344586829
800,东风小区(七宝),121.37017970000001,31.16042997,68.21808951647384,70343.5,1031.1561126761385
801,东风小区（江川路）,121.42718229999993,31.013617750000037,54.85562783274938,41021.75,747.8129705318876
802,东鼎名人府邸,121.21578599999994,31.043640000000043,65.16279615443176,45848.608695652176,703.6010024338709
803,丝庐花语,121.47385000000003,31.201109999999975,111.97631470487623,90732.52631578948,810.2831974326295
804,丝庐雅苑(公寓),121.66137700000019,31.03831300000001,24.067766196454254,33654.446153846155,1398.3203043913666
805,丝庐雅苑(别墅),121.66497230000002,31.033745409999998,32.18089513845371,31945.5,992.6852519968462
806,丝庐雅苑（公寓）,121.66137700000006,31.038313000000013,24.303158455252692,35391.09090909091,1456.2342163983942
807,丝庐雅苑（别墅）,121.6649723,31.03374541,20.0,42307.666666666664,2115.383333333333
808,两河流域,121.590424,31.05368900000002,40.526162009095486,48103.11111111111,1186.964388592117
809,中下塘街小区,121.25307999999998,31.387302760000004,35.676424515170766,28661.333333333332,803.3689957115969
810,中业大楼,121.5468581,31.27801918,80.27327379960815,63065.8,785.6388186862246
811,中东小区,121.42001629999999,31.206579929999997,128.33563626119175,64960.73333333333,506.1784491497256
812,中二小区,121.43643649999997,31.227441240000005,142.4232818895932,81241.375,570.4220119220288
813,中亚公寓,121.40400550000001,31.26553457,80.91680072787412,50543.375,624.6338775797507
814,中京苑,121.281866,31.11554831,41.51789911657835,33276.181818181816,801.4900205991983
815,中信五牛城,121.53705000000001,31.248066270000002,92.11619360632952,67367.0,731.3263538428606
816,中信君廷,121.460462,31.18646999999999,197.11133860512604,119396.55555555556,605.7315444178641
817,中信和平家园,121.50452399999998,31.27374099999998,115.5173872895057,97818.42857142857,846.7853270112436
818,中信泰富又一城,121.2596220000004,31.335987999999876,69.93657987933526,40221.833333333336,575.1186775608685
819,中信泰富朱家角新城(公寓),121.05244140000003,31.12811657999999,24.826707490744344,30574.22,1231.505225225632
820,中信泰富朱家角新城(别墅),121.052695,31.125427000000002,18.444966079616286,26204.2,1420.6694599974635
821,中信泰富朱家角新城（公寓）,121.05244139999998,31.128116579999997,22.451694016235535,31681.272727272728,1411.0860723633143
822,中信福申大楼,121.48847800000001,31.237223999999998,205.07413635552575,56852.0,277.22657284016947
823,中信虹港名庭,121.50098900000002,31.266442999999988,131.61407158960415,94950.8,721.4334975979872
824,中关村公寓,121.42109500000001,31.246139000000003,105.46967844975833,74642.25,707.7128810585752
825,中兴花苑,121.430706,31.251309000000003,92.29909980944872,64838.0,702.4770570228518
826,中兴财富国际公寓,121.46975799999996,31.259603999999992,128.36211995361182,77740.86666666667,605.6371357434816
827,中兴路1279弄,121.46888700000001,31.259116000000002,117.66373577849832,76633.0,651.2881772193722
828,中兴路401弄,121.48151709999999,31.26403921,84.61538461538461,72598.5,857.9822727272727
829,中兴路461弄,121.4813348,31.263458669999995,93.48904313391513,73087.0,781.7707567646089
830,中冶尚园,121.42020810000001,31.431307269999994,32.569397199367714,35128.22222222222,1078.5653172268162
831,中冶尚城,121.59279600000048,31.320603000000055,102.12768733941414,67949.34285714285,665.337134594246
832,中冶枫郡苑,121.01978700000001,30.89451275,27.89760663964486,20721.5,742.7698106027847
833,中冶祥腾宝月花园,121.41963089999999,31.43119633,31.867165203253556,35959.692307692305,1128.4245736429957
834,中冶翔腾,121.32736389999994,31.302841619999988,105.80494181066251,52431.5,495.54868707197005
835,中冶锦园,121.41761070000005,31.431178180000003,42.498001370599134,35805.63636363636,842.5251825702874
836,中冶锦城,121.42812959999995,31.09914589000002,48.34903138147391,47432.6,981.0455069049209
837,中凌东港苑,121.5500911999999,31.373786809999988,33.6200630729618,39442.23529411765,1173.1755294010202
838,中凌滨江苑,121.551867,31.373990999999997,32.484239229939945,38415.0,1182.5734851932077
839,中凯城市之光(徐汇),121.43463300000002,31.198513999999992,200.09567049994732,114322.6,571.3396982271544
840,中凯城市之光(新江湾),121.51001199999997,31.325870000000002,176.0476704855217,88730.8,504.0157575234561
841,中凯城市之光(静安),121.47183500000018,31.23252899999991,184.5153833924571,119041.27027027027,645.1563445909227
842,中凯城市之光（静安）,121.47183500000021,31.232528999999904,174.99380638080004,118983.8,679.9314927814191
843,中包公寓,121.43466,31.222275999999997,152.5736304697267,81616.75,534.9335252017497
844,中化新村,121.42359599999999,31.238276000000006,130.39555686089582,65948.33333333333,505.75598525712115
845,中华东波小区,121.49740399999997,31.220847999999993,133.5449833768893,67057.0,502.13043054378477
846,中华别墅,121.41521400000002,31.205513000000003,90.65526315789474,73337.66666666667,808.9730713034728
847,中华小区,121.4236201000002,31.205471119999956,125.65530886833126,70355.38461538461,559.9077766710753
848,中华新村(长宁),121.42291499999999,31.205738000000004,114.4347247988289,70370.75,614.9422749406582
849,中华新村(静安),121.4628215,31.24044447,511.3636363636364,118010.5,230.7760888888889
850,中华新路1140弄,121.45631290000004,31.261967579999993,81.54966683182685,60116.5,737.1765248774503
851,中华新路455弄,121.4740493,31.260728719999996,94.52396535954901,68084.33333333333,720.2864699375978
852,中华新路591弄,121.4696263,31.259864319999995,130.2252605177288,64693.5,496.7814980196769
853,中华新路640号,121.46805479999999,31.25962319,106.62364130434783,75850.0,711.3806944886907
854,中华新路730弄,121.4663018,31.25975327,100.97379726962905,67366.5,667.1681349183302
855,中华新路893弄,121.462947,31.261369700000007,106.64010715692105,73472.5,688.9762394169871
