familyname,birth_lng,birth_lat,work_lng,work_lat,count
Ҷ,105.7476264,29.66070852,106.5584342,29.56899625,1
Ҷ,116.0097358,29.66658569,116.0075349,29.71134056,3
Ҷ,116.2925612,29.66806051,116.0075349,29.71134056,3
Ҷ,118.0930818,29.66912036,118.3454373,29.72188979,1
Ҷ,118.0930818,29.66912036,117.8184768,30.95123324,1
Ҷ,120.2814344,29.69939952,120.2155118,30.25308298,1
Ҷ,118.3096366,29.7165347,118.3454373,29.72188979,2
Ҷ,116.0027679,29.71784889,114.0645518,22.54845664,1
Ҷ,116.0027679,29.71784889,116.0075349,29.71134056,4
Ҷ,116.0027679,29.71784889,117.0063889,32.6318474,1
Ҷ,116.0027679,29.71784889,117.2108131,39.1439299,1
Ҷ,116.0027679,29.71784889,116.4133837,39.91092455,2
Ҷ,111.7077031,29.75016814,111.7054522,29.03775,1
Ҷ,111.0442869,29.80174276,121.4805389,31.23592904,1
Ҷ,104.8074657,29.81383624,106.5584342,29.56899625,2
Ҷ,104.8074657,29.81383624,116.4133837,39.91092455,1
Ҷ,106.0392429,29.81832283,116.4133837,39.91092455,1
Ҷ,116.6293321,29.83459741,116.0075349,29.71134056,1
Ҷ,119.5604619,29.83658248,120.2155118,30.25308298,3
Ҷ,114.3918673,29.85465036,114.3285191,29.84705595,1
Ҷ,106.5203425,29.86659607,106.5584342,29.56899625,1
Ҷ,121.8894189,29.86833232,121.6285725,29.86603305,11
Ҷ,122.2787647,29.87110138,113.2714313,23.13533631,1
Ҷ,122.2787647,29.87110138,122.2135563,29.99091168,8
Ҷ,122.2787647,29.87110138,120.2155118,30.25308298,1
Ҷ,122.2787647,29.87110138,118.8024217,32.06465289,1
Ҷ,118.5751556,29.87117701,118.4394314,31.35853666,1
Ҷ,118.5751556,29.87117701,117.2334427,31.82657783,1
Ҷ,118.5751556,29.87117701,117.2905754,34.21266655,1
Ҷ,117.6005281,29.87370569,117.2334427,31.82657783,1
Ҷ,121.5980009,29.87539247,121.6285725,29.86603305,18
Ҷ,121.5353946,29.87680051,121.6285725,29.86603305,24
Ҷ,121.5353946,29.87680051,120.2155118,30.25308298,1
Ҷ,118.2785913,29.9021404,121.4805389,31.23592904,1
Ҷ,118.2785913,29.9021404,118.4394314,31.35853666,1
Ҷ,112.1536176,29.95713018,114.3115816,30.59846674,1
Ҷ,121.493299,29.96639219,120.7064769,28.0010854,1
Ҷ,121.493299,29.96639219,121.6285725,29.86603305,20
Ҷ,121.493299,29.96639219,120.2155118,30.25308298,1
Ҷ,121.493299,29.96639219,126.5416151,45.80882583,1
Ҷ,120.5724506,29.96878898,120.5854785,30.03636931,8
Ҷ,120.5724506,29.96878898,121.4805389,31.23592904,1
Ҷ,120.8894323,29.97804005,120.2155118,30.25308298,3
Ҷ,121.6166305,29.99544938,121.6285725,29.86603305,16
Ҷ,121.1527792,29.99645672,120.2155118,30.25308298,2
Ҷ,113.5389147,29.996772,113.2714313,23.13533631,1
Ҷ,117.9107505,30.01477848,118.3454373,29.72188979,1
Ҷ,120.6183267,30.01579294,119.9295731,28.47327818,1
Ҷ,120.6183267,30.01579294,120.5854785,30.03636931,14
Ҷ,120.6183267,30.01579294,120.2155118,30.25308298,2
Ҷ,122.0730245,30.06484716,122.2135563,29.99091168,8
Ҷ,122.0730245,30.06484716,120.2155118,30.25308298,2
Ҷ,122.0730245,30.06484716,121.4805389,31.23592904,1
Ҷ,114.8461416,30.07289585,114.3115816,30.59846674,2
Ҷ,114.8461416,30.07289585,116.4133837,39.91092455,1
Ҷ,112.4737011,30.10150295,111.5255302,36.0937419,1
Ҷ,116.2535184,30.10821664,120.7064769,28.0010854,1
Ҷ,116.2535184,30.10821664,112.9454732,28.2348894,1
Ҷ,116.2535184,30.10821664,117.0636039,30.53095657,6
Ҷ,114.6500292,30.1727321,114.9016074,30.39657217,1
Ҷ,115.1322666,30.18448551,115.0455329,30.20520785,7
Ҷ,121.3384083,30.18925712,121.4805389,31.23592904,1
Ҷ,114.9929868,30.19581813,115.0455329,30.20520785,1
Ҷ,114.9929868,30.19581813,112.1763258,32.09493365,1
Ҷ,120.0889929,30.20703617,120.7064769,28.0010854,1
Ҷ,120.0889929,30.20703617,119.9295731,28.47327818,2
Ҷ,120.0889929,30.20703617,120.2155118,30.25308298,24
Ҷ,120.0889929,30.20703617,121.4805389,31.23592904,1
Ҷ,120.0889929,30.20703617,118.8024217,32.06465289,1
Ҷ,120.1801261,30.23235764,113.7584205,23.02730841,1
Ҷ,120.1801261,30.23235764,121.4274347,28.66219406,1
Ҷ,120.1801261,30.23235764,120.2155118,30.25308298,13
Ҷ,115.0731594,30.23376497,113.7584205,23.02730841,1
Ҷ,115.0731594,30.23376497,115.0455329,30.20520785,7
Ҷ,115.0731594,30.23376497,114.3115816,30.59846674,2
Ҷ,116.6880923,30.24256822,117.0636039,30.53095657,2
Ҷ,114.3670816,30.25248411,114.3115816,30.59846674,3
Ҷ,118.0775461,30.2777459,118.1476098,30.27865098,1
Ҷ,118.0775461,30.2777459,117.2334427,31.82657783,1
Ҷ,113.9627318,30.2871398,114.3115816,30.59846674,2
Ҷ,113.3874482,30.293966,106.5584342,29.56899625,1
Ҷ,113.3874482,30.293966,114.3115816,30.59846674,2
Ҷ,113.3874482,30.293966,117.2334427,31.82657783,1
Ҷ,120.186535,30.31028787,120.2155118,30.25308298,9
Ҷ,120.3038232,30.3158321,121.4274347,28.66219406,1
Ҷ,120.3038232,30.3158321,120.2155118,30.25308298,7
Ҷ,122.2603591,30.31941559,120.7064769,28.0010854,1
Ҷ,122.2603591,30.31941559,122.2135563,29.99091168,1
Ҷ,122.2603591,30.31941559,120.2155118,30.25308298,1
Ҷ,114.901016,30.32060311,114.9016074,30.39657217,6
Ҷ,114.901016,30.32060311,114.8784905,30.45935886,1
Ҷ,112.4241093,30.32572272,113.2714313,23.13533631,1
Ҷ,112.4241093,30.32572272,112.196414,30.35898949,4
Ҷ,112.4241093,30.32572272,114.3115816,30.59846674,1
Ҷ,112.768768,30.34311579,114.0234208,33.58771071,1
Ҷ,120.1588449,30.34473201,121.6285725,29.86603305,1
Ҷ,120.1588449,30.34473201,122.2135563,29.99091168,1
Ҷ,120.1588449,30.34473201,120.2155118,30.25308298,12
Ҷ,120.1588449,30.34473201,120.0945166,30.89896394,1
Ҷ,114.895594,30.38443932,114.9016074,30.39657217,4
Ҷ,114.895594,30.38443932,114.3115816,30.59846674,4
Ҷ,112.0998572,30.39610336,114.3115816,30.59846674,1
Ҷ,111.7285671,30.45176664,112.5563915,37.87698903,1
Ҷ,113.9720646,30.45618352,114.3115816,30.59846674,3
Ҷ,104.0408994,30.45947753,104.0815335,30.65582188,1
Ҷ,116.1825392,30.50109967,113.2714313,23.13533631,1
Ҷ,116.1825392,30.50109967,121.6285725,29.86603305,1
Ҷ,116.1825392,30.50109967,117.0636039,30.53095657,5
Ҷ,116.1825392,30.50109967,121.4805389,31.23592904,1
Ҷ,116.1825392,30.50109967,117.2334427,31.82657783,2
Ҷ,116.1825392,30.50109967,116.4133837,39.91092455,1
Ҷ,114.9495694,30.51880248,114.8784905,30.45935886,1
Ҷ,120.8855756,30.52604259,118.8024217,32.06465289,1
Ҷ,116.9809683,30.53248725,117.0636039,30.53095657,10
Ҷ,116.9809683,30.53248725,118.4394314,31.35853666,1
Ҷ,116.9809683,30.53248725,117.2334427,31.82657783,2
Ҷ,117.1525423,30.5414576,117.0636039,30.53095657,10
Ҷ,114.4338964,30.54362328,113.2714313,23.13533631,1
Ҷ,114.4338964,30.54362328,116.3785122,23.55574049,1
Ҷ,114.4338964,30.54362328,121.6285725,29.86603305,1
Ҷ,114.4338964,30.54362328,120.5854785,30.03636931,1
Ҷ,114.4338964,30.54362328,114.3115816,30.59846674,8
Ҷ,114.4338964,30.54362328,121.4805389,31.23592904,2
Ҷ,114.4338964,30.54362328,117.2108131,39.1439299,1
Ҷ,114.2175919,30.54726521,114.3115816,30.59846674,11
Ҷ,114.3536223,30.56486029,114.0645518,22.54845664,1
Ҷ,114.3536223,30.56486029,113.0885562,22.58460388,1
Ҷ,114.3536223,30.56486029,113.2714313,23.13533631,1
Ҷ,114.3536223,30.56486029,114.3115816,30.59846674,34
Ҷ,114.3536223,30.56486029,121.4805389,31.23592904,1
Ҷ,114.3536223,30.56486029,116.4133837,39.91092455,1
Ҷ,120.0498314,30.56758288,120.2155118,30.25308298,1
Ҷ,116.8035269,30.57902453,117.0636039,30.53095657,2
Ҷ,116.8035269,30.57902453,117.2334427,31.82657783,3
Ҷ,104.3011808,30.60336838,106.5584342,29.56899625,1
Ҷ,104.3011808,30.60336838,104.0815335,30.65582188,4
Ҷ,104.1242694,30.60630182,114.0645518,22.54845664,1
Ҷ,104.1242694,30.60630182,104.0815335,30.65582188,3
Ҷ,114.2663837,30.61095138,113.2714313,23.13533631,2
Ҷ,114.2663837,30.61095138,114.3115816,30.59846674,16
Ҷ,104.0412402,30.61288179,104.0815335,30.65582188,3
Ҷ,104.0412402,30.61288179,120.0945166,30.89896394,1
Ҷ,104.0412402,30.61288179,116.4133837,39.91092455,1
Ҷ,113.6816784,30.62203921,114.0645518,22.54845664,1
Ҷ,113.6816784,30.62203921,114.3115816,30.59846674,2
Ҷ,119.5831579,30.62637049,121.6285725,29.86603305,1
Ҷ,114.4444954,30.63320506,114.3115816,30.59846674,7
Ҷ,114.4444954,30.63320506,113.6314192,34.75343885,1
Ҷ,113.1262305,30.64904736,125.3306021,43.8219535,1
Ҷ,114.3328681,30.65609089,106.6365768,26.65332482,1
Ҷ,114.3328681,30.65609089,114.3115816,30.59846674,16
Ҷ,105.7160876,30.65749129,107.4745939,31.21430772,1
Ҷ,105.7160876,30.65749129,116.4133837,39.91092455,1
Ҷ,103.9884287,30.68510195,104.0815335,30.65582188,4
Ҷ,104.150032,30.69504011,104.0815335,30.65582188,2
Ҷ,114.0871551,30.69815326,114.3115816,30.59846674,1
Ҷ,122.4816865,30.70500393,120.2155118,30.25308298,1
Ҷ,122.4816865,30.70500393,121.4805389,31.23592904,1
Ҷ,122.4816865,30.70500393,118.4394314,31.35853666,1
Ҷ,104.6153714,30.72861261,120.2155118,30.25308298,1
Ҷ,111.3109811,30.73275782,115.8645894,28.6894553,1
Ҷ,111.3109811,30.73275782,120.2155118,30.25308298,1
Ҷ,111.3109811,30.73275782,111.2925492,30.69744648,1
Ҷ,111.3109811,30.73275782,117.8184768,30.95123324,1
Ҷ,104.061377,30.7356221,102.8524484,24.87399815,1
Ҷ,104.061377,30.7356221,120.2155118,30.25308298,1
Ҷ,104.061377,30.7356221,104.0815335,30.65582188,3
Ҷ,104.061377,30.7356221,119.9814847,31.81579565,1
Ҷ,111.3137056,30.74082817,120.2155118,30.25308298,1
Ҷ,117.6415507,30.75463136,117.0636039,30.53095657,3
Ҷ,117.6415507,30.75463136,117.8184768,30.95123324,2
Ҷ,117.6415507,30.75463136,117.2334427,31.82657783,1
Ҷ,116.5528155,30.75863928,113.1285122,23.02775875,1
Ҷ,116.5528155,30.75863928,117.0636039,30.53095657,4
Ҷ,116.5528155,30.75863928,114.3115816,30.59846674,1
Ҷ,116.5528155,30.75863928,117.2334427,31.82657783,1
Ҷ,120.6919075,30.77767897,120.2155118,30.25308298,1
Ҷ,120.6919075,30.77767897,120.7635518,30.75097483,2
Ҷ,104.3464298,30.79635397,104.0815335,30.65582188,2
Ҷ,114.7620847,30.8038879,114.3115816,30.59846674,4
Ҷ,120.0889189,30.80854523,120.0945166,30.89896394,2
Ҷ,103.884625,30.83964188,113.2714313,23.13533631,1
Ҷ,117.3857348,30.8602985,117.0636039,30.53095657,2
Ҷ,104.8049518,30.88711424,118.8024217,32.06465289,1
Ҷ,118.288216,30.89598186,120.2155118,30.25308298,1
Ҷ,118.288216,30.89598186,120.5924122,31.30356407,1
Ҷ,118.288216,30.89598186,118.4394314,31.35853666,14
Ҷ,118.288216,30.89598186,116.4133837,39.91092455,1
Ҷ,116.2200704,30.90182114,117.0636039,30.53095657,1
Ҷ,117.8107372,30.92941878,113.2714313,23.13533631,1
Ҷ,117.8107372,30.92941878,117.8184768,30.95123324,15
Ҷ,117.8107372,30.92941878,117.2334427,31.82657783,1
Ҷ,117.8107372,30.92941878,116.4133837,39.91092455,1
Ҷ,115.4810222,30.93237275,122.2135563,29.99091168,1
Ҷ,115.4810222,30.93237275,114.3115816,30.59846674,2
Ҷ,115.4810222,30.93237275,116.4133837,39.91092455,1
Ҷ,117.8897493,30.94477227,117.8184768,30.95123324,3
Ҷ,117.8897493,30.94477227,117.2334427,31.82657783,1
Ҷ,117.9185163,30.95235926,117.8184768,30.95123324,3
Ҷ,116.953559,30.97256797,118.4394314,31.35853666,1
Ҷ,116.953559,30.97256797,117.2334427,31.82657783,2
Ҷ,119.8194198,30.98335279,119.6534362,29.08463939,1
Ҷ,119.8194198,30.98335279,120.5854785,30.03636931,1
Ҷ,112.2173303,31.0426112,112.206393,31.04173258,1
Ҷ,113.1122609,31.0857519,113.7584205,23.02730841,1
Ҷ,121.4250243,31.09353754,121.4805389,31.23592904,5
Ҷ,118.200118,31.12832959,118.4394314,31.35853666,3
Ҷ,118.200118,31.12832959,117.2334427,31.82657783,1
Ҷ,118.200118,31.12832959,118.8024217,32.06465289,1
Ҷ,112.0873107,31.12983466,114.0645518,22.54845664,1
Ҷ,112.0873107,31.12983466,114.3115816,30.59846674,2
Ҷ,118.5918627,31.14987426,121.4805389,31.23592904,1
Ҷ,118.5918627,31.14987426,118.4394314,31.35853666,3
Ҷ,118.6771523,31.1513835,118.4394314,31.35853666,2
Ҷ,121.446235,31.16915209,121.4805389,31.23592904,37
Ҷ,118.5324622,31.19169897,118.4394314,31.35853666,2
Ҷ,118.5324622,31.19169897,116.4133837,39.91092455,1
Ҷ,121.3876161,31.2133015,121.4805389,31.23592904,22
Ҷ,121.481238,31.21334838,121.4805389,31.23592904,16
Ҷ,121.4960721,31.22720344,121.4805389,31.23592904,21
Ҷ,121.6384813,31.23089535,121.4805389,31.23592904,36
Ҷ,121.4547556,31.2353808,121.4805389,31.23592904,20
Ҷ,121.3984429,31.26374293,113.2714313,23.13533631,1
Ҷ,121.3984429,31.26374293,121.4805389,31.23592904,19
Ҷ,108.3892605,31.27710066,106.5584342,29.56899625,1
Ҷ,121.4919185,31.28249723,121.4805389,31.23592904,30
Ҷ,121.4577688,31.28804447,121.4805389,31.23592904,24
Ҷ,114.6281188,31.29012275,114.0645518,22.54845664,1
Ҷ,114.6281188,31.29012275,114.3115816,30.59846674,1
Ҷ,120.6167931,31.29572734,117.0755754,28.26578706,1
Ҷ,120.6167931,31.29572734,120.5924122,31.30356407,3
Ҷ,113.6333873,31.30435486,114.3115816,30.59846674,1
Ҷ,113.6333873,31.30435486,113.9225101,30.93068923,1
Ҷ,121.5357166,31.30451048,121.4805389,31.23592904,43
Ҷ,121.5357166,31.30451048,116.4133837,39.91092455,1
Ҷ,120.6308781,31.33230614,120.5924122,31.30356407,12
Ҷ,118.9718998,31.33638135,120.5924122,31.30356407,1
Ҷ,120.5816254,31.34452757,120.5924122,31.30356407,6
Ҷ,118.3872455,31.35196558,117.0636039,30.53095657,1
Ҷ,118.3872455,31.35196558,118.4394314,31.35853666,5
Ҷ,121.2510135,31.36433806,121.4805389,31.23592904,6
Ҷ,121.4090412,31.39862269,121.4805389,31.23592904,8
Ҷ,119.3828389,31.42524193,113.2714313,23.13533631,1
Ҷ,119.3828389,31.42524193,120.5924122,31.30356407,1
Ҷ,120.2485018,31.46657857,120.3185833,31.49880973,12
Ҷ,120.3157982,31.54286603,120.3185833,31.49880973,9
Ҷ,119.0399271,31.59696306,118.8024217,32.06465289,2
Ҷ,120.3289027,31.59734093,120.3185833,31.49880973,6
Ҷ,120.2821257,31.6093694,121.4805389,31.23592904,1
Ҷ,120.2821257,31.6093694,120.3185833,31.49880973,4
Ҷ,121.5353975,31.63356493,121.4805389,31.23592904,10
Ҷ,118.5545581,31.65971931,118.5135796,31.6762656,4
Ҷ,118.5783479,31.71162712,121.4805389,31.23592904,1
Ҷ,118.5783479,31.71162712,118.5135796,31.6762656,4
Ҷ,119.5150384,31.72305418,119.3034698,26.08042942,1
Ҷ,117.0362609,31.73263807,117.2334427,31.82657783,4
Ҷ,118.5259168,31.74470647,118.5135796,31.6762656,1
Ҷ,120.0563593,31.7568982,119.9814847,31.81579565,3
Ҷ,120.0017658,31.77780326,119.9814847,31.81579565,6
Ҷ,117.3539128,31.79072429,114.0645518,22.54845664,2
Ҷ,117.3539128,31.79072429,117.0636039,30.53095657,1
Ҷ,117.3539128,31.79072429,117.2334427,31.82657783,7
Ҷ,117.3539128,31.79072429,118.8024217,32.06465289,2
Ҷ,117.3539128,31.79072429,117.0063889,32.6318474,1
Ҷ,117.3539128,31.79072429,117.3955133,32.9215237,1
Ҷ,119.9124387,31.79851137,119.9814847,31.81579565,5
Ҷ,119.9124387,31.79851137,118.8024217,32.06465289,1
Ҷ,119.9124387,31.79851137,114.5215319,38.04831193,1
Ҷ,117.2312804,31.83818493,114.0645518,22.54845664,1
Ҷ,117.2312804,31.83818493,117.0636039,30.53095657,1
Ҷ,117.2312804,31.83818493,114.3115816,30.59846674,1
Ҷ,117.2312804,31.83818493,117.8804904,31.60873255,1
Ҷ,117.2312804,31.83818493,117.2334427,31.82657783,5
Ҷ,121.6788223,31.87130184,118.8024217,32.06465289,1
Ҷ,117.3312237,31.9053754,116.0075349,29.71134056,1
Ҷ,117.3312237,31.9053754,117.2334427,31.82657783,5
Ҷ,120.6272785,31.90781234,116.4133837,39.91092455,1
Ҷ,117.2478347,31.91290105,120.7635518,30.75097483,1
Ҷ,117.2478347,31.91290105,117.2334427,31.82657783,7
Ҷ,117.2478347,31.91290105,106.2384936,38.49246006,1
Ҷ,119.2070798,31.93263496,120.3185833,31.49880973,1
Ҷ,119.2070798,31.93263496,119.9814847,31.81579565,1
Ҷ,112.0170825,31.93536028,112.1763258,32.09493365,2
Ҷ,119.9031539,31.93994604,119.9814847,31.81579565,3
Ҷ,118.7219786,31.95455211,118.8024217,32.06465289,9
Ҷ,121.3124701,31.95603887,121.4805389,31.23592904,1
Ҷ,120.8875986,31.9626607,120.9015917,31.98654943,3
Ҷ,120.8875986,31.9626607,119.4194189,32.40067694,1
Ҷ,118.8172207,32.00796914,118.8024217,32.06465289,8
Ҷ,118.7133418,32.01251821,118.8024217,32.06465289,8
Ҷ,118.8298836,32.03036929,115.8645894,28.6894553,1
Ҷ,118.8298836,32.03036929,118.8024217,32.06465289,16
Ҷ,118.8298836,32.03036929,120.3894552,36.0722275,1
Ҷ,109.7912366,32.03773756,120.5924122,31.30356407,1
Ҷ,120.2768986,32.03944279,121.4805389,31.23592904,1
Ҷ,120.2768986,32.03944279,120.5924122,31.30356407,1
Ҷ,120.2768986,32.03944279,118.8024217,32.06465289,1
Ҷ,118.5691248,32.0590623,119.3034698,26.08042942,1
Ҷ,118.5691248,32.0590623,118.8024217,32.06465289,1
Ҷ,121.0724944,32.06709896,120.9015917,31.98654943,1
Ҷ,118.7650569,32.06860446,110.3655544,21.27672344,1
Ҷ,118.7650569,32.06860446,114.0645518,22.54845664,1
Ҷ,118.7650569,32.06860446,120.5924122,31.30356407,2
Ҷ,118.7650569,32.06860446,118.8024217,32.06465289,20
Ҷ,118.7650569,32.06860446,116.4133837,39.91092455,1
Ҷ,120.8238748,32.07125642,120.9015917,31.98654943,1
Ҷ,118.8489373,32.07176566,118.8024217,32.06465289,9
Ҷ,118.8489373,32.07176566,119.0214837,33.6162953,1
Ҷ,110.6287946,32.07987264,110.8045296,32.63506186,2
Ҷ,112.1763258,32.09493365,112.1763258,32.09493365,1
Ҷ,118.7725528,32.10922866,118.8024217,32.06465289,5
Ҷ,111.9285276,32.15395334,114.3115816,30.59846674,1
Ҷ,111.9285276,32.15395334,112.1763258,32.09493365,2
Ҷ,118.9637248,32.16942426,118.8024217,32.06465289,13
Ҷ,118.9637248,32.16942426,108.9464656,34.34726882,1
Ҷ,119.8451375,32.18946941,119.8035196,32.24296719,1
Ҷ,119.4309203,32.19664653,116.4133837,39.91092455,1
Ҷ,119.5848217,32.2019961,121.4274347,28.66219406,1
Ҷ,119.5848217,32.2019961,118.8024217,32.06465289,1
Ҷ,119.5848217,32.2019961,119.4304894,32.19471592,6
Ҷ,119.5848217,32.2019961,117.2108131,39.1439299,1
Ҷ,120.1353463,32.21367894,120.3185833,31.49880973,1
Ҷ,120.1353463,32.21367894,119.9814847,31.81579565,2
Ҷ,120.1353463,32.21367894,118.8024217,32.06465289,8
Ҷ,120.1353463,32.21367894,119.9295663,32.46067505,2
Ҷ,120.580144,32.27361627,118.8024217,32.06465289,1
Ҷ,117.1744384,32.28611115,118.3454373,29.72188979,1
Ҷ,117.1744384,32.28611115,117.2334427,31.82657783,3
Ҷ,114.139086,32.30784006,114.0974828,32.15301455,1
Ҷ,121.0592444,32.38766215,118.8024217,32.06465289,1
Ҷ,121.0592444,32.38766215,119.4304894,32.19471592,1
Ҷ,119.200955,32.39263647,121.4805389,31.23592904,2
Ҷ,119.200955,32.39263647,118.8024217,32.06465289,2
Ҷ,119.4866778,32.3956701,121.4805389,31.23592904,1
Ҷ,119.4866778,32.3956701,120.5924122,31.30356407,1
Ҷ,119.4866778,32.3956701,119.4194189,32.40067694,9
Ҷ,111.7658302,32.43416559,114.3115816,30.59846674,2
Ҷ,118.5356296,32.47371164,116.5264097,31.74145082,1
Ҷ,118.5356296,32.47371164,117.2334427,31.82657783,1
Ҷ,119.9211744,32.48825784,120.9015917,31.98654943,1
Ҷ,119.9211744,32.48825784,119.9295663,32.46067505,2
Ҷ,120.0908162,32.52645249,118.8024217,32.06465289,1
Ҷ,119.7016662,32.53986642,118.8024217,32.06465289,1
Ҷ,119.7016662,32.53986642,119.4194189,32.40067694,3
Ҷ,117.0146872,32.56436377,117.0063889,32.6318474,1
Ҷ,111.1932279,32.56747651,119.3034698,26.08042942,1
Ҷ,110.7859527,32.60560187,110.8045296,32.63506186,2
Ҷ,112.8591183,32.61999329,112.5345013,32.9965622,1
Ҷ,110.8012289,32.63699434,114.3115816,30.59846674,2
Ҷ,110.8012289,32.63699434,121.4805389,31.23592904,1
Ҷ,110.8012289,32.63699434,110.8045296,32.63506186,11
Ҷ,116.2653142,32.66246022,115.8204361,32.89606099,1
Ҷ,110.7174012,32.66383986,110.8045296,32.63506186,4
Ҷ,118.9729126,32.72121378,117.2334427,31.82657783,1
Ҷ,118.9729126,32.72121378,118.8024217,32.06465289,1
Ҷ,120.5637695,32.79144255,120.5924122,31.30356407,1
Ҷ,120.5637695,32.79144255,119.9814847,31.81579565,1
Ҷ,120.5637695,32.79144255,118.8024217,32.06465289,1
Ҷ,120.5637695,32.79144255,120.1675443,33.35510092,1
Ҷ,119.503407,32.8359437,120.5924122,31.30356407,1
Ҷ,115.7277273,32.86768856,115.8204361,32.89606099,1
Ҷ,117.3984608,32.94956083,117.3955133,32.9215237,4
Ҷ,117.378727,32.95216492,121.4805389,31.23592904,1
Ҷ,117.378727,32.95216492,117.3955133,32.9215237,1
Ҷ,117.0420865,33.03713075,117.2334427,31.82657783,1
Ҷ,117.0420865,33.03713075,117.3955133,32.9215237,2
Ҷ,115.7340262,33.07351,115.8204361,32.89606099,1
Ҷ,111.8474051,33.22437718,112.8134244,32.68772066,1
Ҷ,119.4556508,33.22583366,108.9464656,34.34726882,1
Ҷ,119.4556508,33.22583366,116.4133837,39.91092455,1
Ҷ,118.8281998,33.23520628,119.0214837,33.6162953,1
Ҷ,113.525996,33.2896055,113.6314192,34.75343885,1
Ҷ,120.2063514,33.37894824,120.5924122,31.30356407,1
Ҷ,120.2063514,33.37894824,120.1675443,33.35510092,1
Ҷ,118.3125513,33.42595527,119.9814847,31.81579565,1
Ҷ,112.3936662,33.47284158,112.4594213,34.62426278,1
Ҷ,119.0253247,33.48864247,121.4805389,31.23592904,1
Ҷ,119.0253247,33.48864247,119.0214837,33.6162953,2
Ҷ,119.8364967,33.48890799,118.8024217,32.06465289,1
Ҷ,119.3031065,33.50401789,119.1474632,33.50899984,1
Ҷ,113.9962719,33.59017648,114.0234208,33.58771071,2
Ҷ,119.136831,33.59528417,119.0214837,33.6162953,5
Ҷ,118.6569413,33.70880054,119.4194189,32.40067694,1
Ҷ,119.7049902,33.71197605,120.5924122,31.30356407,1
Ҷ,119.7049902,33.71197605,120.3185833,31.49880973,1
Ҷ,113.2781892,33.71234144,123.4559899,41.72091567,1
Ҷ,113.3653885,33.76910781,113.1995286,33.77205075,6
Ҷ,113.2080822,33.77154644,113.1995286,33.77205075,3
Ҷ,116.9081818,33.84405351,116.8045373,33.9616563,1
Ҷ,113.9638986,33.84442573,110.2054377,32.9007259,1
Ҷ,118.2746398,33.86282906,118.8024217,32.06465289,1
Ҷ,118.2746398,33.86282906,118.281574,33.96774972,2
Ҷ,119.3249566,33.88415518,118.8024217,32.06465289,1
Ҷ,113.0357715,33.91549735,121.4805389,31.23592904,1
Ҷ,108.1135415,33.95360236,121.4805389,31.23592904,1
Ҷ,118.3224365,33.95579871,121.4805389,31.23592904,1
Ҷ,118.3224365,33.95579871,118.281574,33.96774972,5
Ҷ,118.3224365,33.95579871,125.3306021,43.8219535,1
Ҷ,116.7289616,33.98833472,118.3454373,29.72188979,1
Ҷ,116.7289616,33.98833472,116.8045373,33.9616563,3
Ҷ,108.5924813,34.00383365,108.9464656,34.34726882,1
Ҷ,116.9549671,34.11325141,108.9464656,34.34726882,1
Ҷ,118.8577497,34.15401366,120.5924122,31.30356407,1
Ҷ,118.8577497,34.15401366,119.9814847,31.81579565,1
Ҷ,118.8577497,34.15401366,118.8024217,32.06465289,1
Ҷ,108.9387904,34.22141492,114.0645518,22.54845664,1
Ҷ,108.9387904,34.22141492,111.2925492,30.69744648,1
Ҷ,108.9387904,34.22141492,108.9464656,34.34726882,7
Ҷ,117.2761761,34.22248668,120.3185833,31.49880973,1
Ҷ,117.2761761,34.22248668,117.2905754,34.21266655,4
Ҷ,108.9662589,34.25548456,113.5825548,22.27656465,1
Ҷ,108.9662589,34.25548456,114.0645518,22.54845664,1
Ҷ,108.9662589,34.25548456,120.7635518,30.75097483,1
Ҷ,108.9662589,34.25548456,121.4805389,31.23592904,1
Ҷ,108.9662589,34.25548456,108.9464656,34.34726882,5
Ҷ,108.9915387,34.27147378,108.3734508,22.8226066,1
Ҷ,108.9915387,34.27147378,107.0294302,33.07379991,1
Ҷ,108.9915387,34.27147378,108.9464656,34.34726882,5
Ҷ,108.9915387,34.27147378,123.4559899,41.72091567,1
Ҷ,108.9155466,34.27319237,108.9464656,34.34726882,3
Ҷ,118.3441215,34.28444274,114.3115816,30.59846674,1
Ҷ,117.2953757,34.28840854,117.2905754,34.21266655,1
Ҷ,117.2961286,34.3014098,117.2905754,34.21266655,9
Ҷ,109.108755,34.30391515,125.1553733,42.93330842,1
Ҷ,107.1082444,34.31102704,113.5825548,22.27656465,1
Ҷ,107.1082444,34.31102704,119.9814847,31.81579565,1
Ҷ,107.1082444,34.31102704,108.9464656,34.34726882,1
Ҷ,107.1082444,34.31102704,107.2445754,34.36891564,2
Ҷ,108.926462,34.33133149,121.4805389,31.23592904,1
Ҷ,108.926462,34.33133149,108.9464656,34.34726882,3
Ҷ,107.1176136,34.40317453,107.2445754,34.36891564,1
Ҷ,112.468877,34.40708818,118.8024217,32.06465289,1
Ҷ,108.8173124,34.42385257,108.7154225,34.33547629,1
Ҷ,108.8173124,34.42385257,118.1864595,39.63658372,1
Ҷ,110.7797374,34.43710401,110.9004083,34.52314262,1
Ҷ,114.7687821,34.50596346,113.6314192,34.75343885,1
Ҷ,119.1621963,34.51416014,119.2286213,34.60224953,1
Ҷ,117.6382434,34.5879642,117.3305419,34.81599405,1
