source,target,weight
新余,赣州,0.0013644257008186553
九江,赣州,0.0018605805011163482
抚州,赣州,0.0038451997023071197
宜春,赣州,0.0012403870007442323
鹰潭,赣州,0.0004961548002976929
上饶,赣州,0.006822128504093277
吉安,赣州,0.0064500124038700075
淮安,赣州,0.00012403870007442322
北京,吉林,0.009550979905730587
上海,吉林,0.0012403870007442323
深圳,吉林,0.0075663607045398165
武汉,吉林,0.00012403870007442322
长春,吉林,0.015132721409079633
北京,泰安,0.008806747705284048
上海,泰安,0.0008682709005209626
深圳,泰安,0.0007442322004465393
南京,泰安,0.00012403870007442322
石家庄,泰安,0.0004961548002976929
济南,泰安,0.00806251550483751
青岛,泰安,0.0006201935003721161
合肥,泰安,0.0
临沂,泰安,0.0
宿迁,泰安,0.0007442322004465393
菏泽,泰安,0.00024807740014884643
北京,泰州,0.008806747705284048
上海,泰州,0.02629620441577772
深圳,泰州,0.0019846192011907715
苏州,泰州,0.002852890101711734
宁波,泰州,0.00024807740014884643
南京,泰州,0.011907715207144629
无锡,泰州,0.0031009675018605805
绍兴,泰州,0.0
常州,泰州,0.0006201935003721161
扬州,泰州,0.0008682709005209626
北京,晋城,0.008186554204911933
上海,晋城,0.0004961548002976929
太原,晋城,0.0038451997023071197
长治,晋城,0.00012403870007442322
北京,菏泽,0.00806251550483751
上海,菏泽,0.0019846192011907715
深圳,菏泽,0.00024807740014884643
厦门,菏泽,0.0007442322004465393
石家庄,菏泽,0.00024807740014884643
珠海,菏泽,0.00012403870007442322
济南,菏泽,0.010915405606549243
临沂,菏泽,0.0
济宁,菏泽,0.0012403870007442323
泰安,菏泽,0.00012403870007442322
北京,新乡,0.0075663607045398165
深圳,新乡,0.0
郑州,新乡,0.017985611510791366
广安,新乡,0.00024807740014884643
北京,淮安,0.007194244604316547
上海,淮安,0.009302902505581741
深圳,淮安,0.0035971223021582736
杭州,淮安,0.0006201935003721161
苏州,淮安,0.0035971223021582736
南京,淮安,0.01972215331183329
无锡,淮安,0.0009923096005953857
南通,淮安,0.0006201935003721161
绍兴,淮安,0.00012403870007442322
常州,淮安,0.00012403870007442322
乌鲁木齐,淮安,0.0027288514016373107
泰州,淮安,0.0
盐城,淮安,0.0
北京,绥化,0.007194244604316547
大连,绥化,0.0007442322004465393
佛山,绥化,0.0
哈尔滨,绥化,0.01153559910692136
中卫,绥化,0.00024807740014884643
伊春,绥化,0.0008682709005209626
北京,宜春,0.006946167204167701
上海,宜春,0.009178863805507318
深圳,宜春,0.0037211610022326964
广州,宜春,0.002232696601339618
东莞,宜春,0.0009923096005953857
珠海,宜春,0.00024807740014884643
长沙,宜春,0.00012403870007442322
南昌,宜春,0.009178863805507318
新余,宜春,0.00012403870007442322
镇江,宜春,0.00024807740014884643
鹰潭,宜春,0.00012403870007442322
吉安,宜春,0.00012403870007442322
北京,镇江,0.006698089804018854
上海,镇江,0.04626643512775986
深圳,镇江,0.0027288514016373107
杭州,镇江,0.00012403870007442322
苏州,镇江,0.0013644257008186553
南京,镇江,0.027288514016373108
成都,镇江,0.00024807740014884643
无锡,镇江,0.0006201935003721161
厦门,镇江,0.00012403870007442322
南通,镇江,0.00012403870007442322
常州,镇江,0.002852890101711734
贵阳,镇江,0.0
芜湖,镇江,0.00012403870007442322
北京,十堰,0.006698089804018854
上海,十堰,0.00012403870007442322
武汉,十堰,0.010915405606549243
襄阳,十堰,0.00024807740014884643
随州,十堰,0.00024807740014884643
北京,东营,0.006698089804018854
上海,东营,0.00024807740014884643
苏州,东营,0.0
济南,东营,0.002976928801786157
青岛,东营,0.00024807740014884643
金华,东营,0.00012403870007442322
德州,东营,0.0
北京,巴彦淖尔,0.00657405110394443
呼和浩特,巴彦淖尔,0.005705780203423468
北京,扬州,0.00657405110394443
上海,扬州,0.017613495410568097
深圳,扬州,0.004465393202679236
苏州,扬州,0.0017365418010419251
南京,扬州,0.014512527908707516
无锡,扬州,0.0
北京,东莞,0.0064500124038700075
上海,东莞,0.009054825105432896
深圳,东莞,0.1046886628628132
广州,东莞,0.01997023071198214
苏州,东莞,0.0021086579012651947
珠海,东莞,0.00012403870007442322
鹰潭,东莞,0.00012403870007442322
北京,南阳,0.0064500124038700075
深圳,南阳,0.001116348300669809
南京,南阳,0.00012403870007442322
武汉,南阳,0.0018605805011163482
郑州,南阳,0.010915405606549243
北京,衡水,0.006325973703795584
石家庄,衡水,0.0053336641032001985
沧州,衡水,0.00012403870007442322
邢台,衡水,0.00024807740014884643
北京,大同,0.006325973703795584
上海,大同,0.00012403870007442322
深圳,大同,0.00012403870007442322
重庆,大同,0.00012403870007442322
石家庄,大同,0.00037211610022326965
太原,大同,0.008930786405358472
秦皇岛,大同,0.00024807740014884643
北京,酒泉,0.005705780203423468
上海,酒泉,0.00024807740014884643
深圳,酒泉,0.00012403870007442322
福州,酒泉,0.0
青岛,酒泉,0.00012403870007442322
南通,酒泉,0.00012403870007442322
兰州,酒泉,0.005829818903497892
北京,乌兰察布,0.005705780203423468
上海,乌兰察布,0.0007442322004465393
福州,乌兰察布,0.00024807740014884643
石家庄,乌兰察布,0.00024807740014884643
常州,乌兰察布,0.0
呼和浩特,乌兰察布,0.006698089804018854
运城,乌兰察布,0.00012403870007442322
北京,西宁,0.005705780203423468
上海,西宁,0.001116348300669809
深圳,西宁,0.0007442322004465393
拉萨,西宁,0.00012403870007442322
北京,襄阳,0.005457702803274621
上海,襄阳,0.0014884644008930786
深圳,襄阳,0.0038451997023071197
武汉,襄阳,0.03324237161994542
石家庄,襄阳,0.00012403870007442322
大连,襄阳,0.00024807740014884643
金华,襄阳,0.0007442322004465393
昆明,襄阳,0.0012403870007442323
十堰,襄阳,0.0019846192011907715
北京,大庆,0.0053336641032001985
上海,大庆,0.00024807740014884643
天津,大庆,0.00012403870007442322
哈尔滨,大庆,0.0037211610022326964
秦皇岛,大庆,0.00024807740014884643
北京,运城,0.005209625403125776
武汉,运城,0.00024807740014884643
石家庄,运城,0.0009923096005953857
南通,运城,0.00024807740014884643
太原,运城,0.009550979905730587
北京,营口,0.004961548002976929
上海,营口,0.00024807740014884643
杭州,营口,0.0007442322004465393
大连,营口,0.0032250062019350038
沈阳,营口,0.003349044902009427
辽阳,营口,0.0004961548002976929
七台河,营口,0.00024807740014884643
北京,枣庄,0.004961548002976929
上海,枣庄,0.00024807740014884643
深圳,枣庄,0.00012403870007442322
杭州,枣庄,0.0
成都,枣庄,0.0
石家庄,枣庄,0.0006201935003721161
济南,枣庄,0.004961548002976929
青岛,枣庄,0.00012403870007442322
潍坊,枣庄,0.0034730836020838503
北京,舟山,0.004837509302902505
上海,舟山,0.020714462912428677
深圳,舟山,0.0024807740014884646
天津,舟山,0.0006201935003721161
杭州,舟山,0.03671545522202927
苏州,舟山,0.00012403870007442322
宁波,舟山,0.009178863805507318
拉萨,舟山,0.0006201935003721161
绍兴,舟山,0.0012403870007442323
北京,黄冈,0.004837509302902505
上海,黄冈,0.00012403870007442322
深圳,黄冈,0.0012403870007442323
武汉,黄冈,0.03125775241875465
北京,佛山,0.004837509302902505
上海,佛山,0.004341354502604812
深圳,佛山,0.02344331431406599
广州,佛山,0.052840486231704294
天津,佛山,0.0012403870007442323
苏州,佛山,0.0
拉萨,佛山,0.0009923096005953857
东莞,佛山,0.0006201935003721161
惠州,佛山,0.00037211610022326965
长春,佛山,0.00012403870007442322
清远,佛山,0.00024807740014884643
肇庆,佛山,0.0013644257008186553
梅州,佛山,0.00012403870007442322
湛江,佛山,0.00012403870007442322
北京,衢州,0.004713470602828083
上海,衢州,0.0038451997023071197
深圳,衢州,0.00024807740014884643
杭州,衢州,0.024063507814438105
宁波,衢州,0.001116348300669809
南京,衢州,0.00012403870007442322
嘉兴,衢州,0.00012403870007442322
北京,上饶,0.004589431902753659
上海,上饶,0.004961548002976929
深圳,上饶,0.0023567353014140413
杭州,上饶,0.0031009675018605805
东莞,上饶,0.0004961548002976929
嘉兴,上饶,0.00024807740014884643
武汉,上饶,0.00012403870007442322
温州,上饶,0.00012403870007442322
南昌,上饶,0.008682709005209625
台州,上饶,0.0
九江,上饶,0.00012403870007442322
鹰潭,上饶,0.0
北京,齐齐哈尔,0.004465393202679236
深圳,齐齐哈尔,0.00024807740014884643
天津,齐齐哈尔,0.0
大连,齐齐哈尔,0.001116348300669809
哈尔滨,齐齐哈尔,0.009178863805507318
长春,齐齐哈尔,0.00012403870007442322
秦皇岛,齐齐哈尔,0.00012403870007442322
北京,泉州,0.004341354502604812
上海,泉州,0.006325973703795584
深圳,泉州,0.01153559910692136
广州,泉州,0.0
杭州,泉州,0.0
福州,泉州,0.013644257008186554
厦门,泉州,0.05420491193252295
漳州,泉州,0.00012403870007442322
赣州,泉州,0.00012403870007442322
北京,榆林,0.0042173158025303895
上海,榆林,0.0012403870007442323
苏州,榆林,0.0006201935003721161
西安,榆林,0.013892334408335401
银川,榆林,0.0
吴忠,榆林,0.00012403870007442322
北京,马鞍山,0.0042173158025303895
上海,马鞍山,0.008434631605060779
深圳,马鞍山,0.00024807740014884643
杭州,马鞍山,0.0
苏州,马鞍山,0.00037211610022326965
拉萨,马鞍山,0.00012403870007442322
南京,马鞍山,0.002232696601339618
福州,马鞍山,0.0
合肥,马鞍山,0.006946167204167701
乌鲁木齐,马鞍山,0.0017365418010419251
芜湖,马鞍山,0.00012403870007442322
北京,宜昌,0.003969238402381543
深圳,宜昌,0.001116348300669809
武汉,宜昌,0.05246837013148102
韶关,宜昌,0.00012403870007442322
北京,通辽,0.003969238402381543
上海,通辽,0.00012403870007442322
呼和浩特,通辽,0.002232696601339618
阜新,通辽,0.00012403870007442322
北京,晋中,0.003969238402381543
上海,晋中,0.0
石家庄,晋中,0.0004961548002976929
太原,晋中,0.021830811213098485
安庆,晋中,0.00024807740014884643
安阳,晋中,0.00012403870007442322
北京,聊城,0.003969238402381543
上海,聊城,0.0017365418010419251
深圳,聊城,0.00012403870007442322
杭州,聊城,0.001116348300669809
南京,聊城,0.00024807740014884643
石家庄,聊城,0.0007442322004465393
济南,聊城,0.010915405606549243
青岛,聊城,0.001116348300669809
常州,聊城,0.0
哈尔滨,聊城,0.00012403870007442322
潍坊,聊城,0.003349044902009427
北京,日照,0.0038451997023071197
上海,日照,0.002604812701562888
济南,日照,0.0023567353014140413
青岛,日照,0.0018605805011163482
临沂,日照,0.00012403870007442322
北京,锦州,0.0038451997023071197
厦门,锦州,0.00012403870007442322
大连,锦州,0.00037211610022326965
沈阳,锦州,0.0013644257008186553
邯郸,锦州,0.00012403870007442322
抚顺,锦州,0.00012403870007442322
丹东,锦州,0.00012403870007442322
北京,萍乡,0.0037211610022326964
上海,萍乡,0.0007442322004465393
深圳,萍乡,0.013892334408335401
广州,萍乡,0.00012403870007442322
长沙,萍乡,0.00012403870007442322
常州,萍乡,0.00012403870007442322
南昌,萍乡,0.002604812701562888
北京,牡丹江,0.0037211610022326964
上海,牡丹江,0.001116348300669809
哈尔滨,牡丹江,0.004341354502604812
北京,德阳,0.0037211610022326964
上海,德阳,0.0008682709005209626
深圳,德阳,0.00012403870007442322
成都,德阳,0.025551972215331183
太原,德阳,0.0
绵阳,德阳,0.0
曲靖,德阳,0.0
北京,驻马店,0.0035971223021582736
深圳,驻马店,0.00024807740014884643
郑州,驻马店,0.0075663607045398165
北京,宣城,0.0034730836020838503
上海,宣城,0.005953857603572314
深圳,宣城,0.0012403870007442323
杭州,宣城,0.0035971223021582736
苏州,宣城,0.00012403870007442322
南京,宣城,0.00012403870007442322
无锡,宣城,0.00012403870007442322
武汉,宣城,0.00037211610022326965
合肥,宣城,0.007814438104688662
湖州,宣城,0.0008682709005209626
芜湖,宣城,0.0004961548002976929
北京,安阳,0.003349044902009427
上海,安阳,0.00012403870007442322
深圳,安阳,0.00012403870007442322
郑州,安阳,0.005829818903497892
北京,衡阳,0.003349044902009427
上海,衡阳,0.00012403870007442322
深圳,衡阳,0.0009923096005953857
东莞,衡阳,0.0
长沙,衡阳,0.012900024807740015
淮安,衡阳,0.00012403870007442322
北京,平顶山,0.0032250062019350038
上海,平顶山,0.00012403870007442322
郑州,平顶山,0.01079136690647482
北京,盘锦,0.0032250062019350038
大连,盘锦,0.0014884644008930786
沈阳,盘锦,0.002976928801786157
抚顺,盘锦,0.00012403870007442322
北京,吴忠,0.0032250062019350038
常州,吴忠,0.0
银川,吴忠,0.029397171917638302
保定,吴忠,0.00012403870007442322
中卫,吴忠,0.0016125031009675019
固原,吴忠,0.00012403870007442322
北京,桂林,0.0031009675018605805
上海,桂林,0.0013644257008186553
深圳,桂林,0.004465393202679236
广州,桂林,0.0012403870007442323
成都,桂林,0.0
武汉,桂林,0.0
南宁,桂林,0.014760605308856364
柳州,桂林,0.0
北京,安庆,0.0031009675018605805
上海,安庆,0.0038451997023071197
深圳,安庆,0.0021086579012651947
武汉,安庆,0.0004961548002976929
合肥,安庆,0.01004713470602828
芜湖,安庆,0.0007442322004465393
池州,安庆,0.00012403870007442322
北京,荆门,0.0031009675018605805
上海,荆门,0.00012403870007442322
深圳,荆门,0.0006201935003721161
武汉,荆门,0.010543289506325973
北京,永州,0.002976928801786157
深圳,永州,0.001116348300669809
东莞,永州,0.00012403870007442322
长沙,永州,0.006201935003721161
云浮,永州,0.00012403870007442322
北京,内江,0.002976928801786157
成都,内江,0.00731828330439097
北京,黄石,0.002976928801786157
上海,黄石,0.00012403870007442322
深圳,黄石,0.0016125031009675019
武汉,黄石,0.02319523691391714
北京,广安,0.002852890101711734
成都,广安,0.006698089804018854
重庆,广安,0.002976928801786157
达州,广安,0.0007442322004465393
北京,葫芦岛,0.002852890101711734
沈阳,葫芦岛,0.0014884644008930786
抚顺,葫芦岛,0.00012403870007442322
自贡,葫芦岛,0.00012403870007442322
丹东,葫芦岛,0.00012403870007442322
锦州,葫芦岛,0.0007442322004465393
北京,咸阳,0.002852890101711734
苏州,咸阳,0.0012403870007442323
西安,咸阳,0.026420243115852147
北京,延安,0.0027288514016373107
西安,延安,0.007690399404614239
咸阳,延安,0.0004961548002976929
北京,遵义,0.0027288514016373107
上海,遵义,0.00037211610022326965
深圳,遵义,0.002232696601339618
重庆,遵义,0.0023567353014140413
长春,遵义,0.00012403870007442322
贵阳,遵义,0.009799057305879435
聊城,遵义,0.00012403870007442322
北京,绵阳,0.002604812701562888
上海,绵阳,0.0014884644008930786
深圳,绵阳,0.00012403870007442322
成都,绵阳,0.020838501612503103
重庆,绵阳,0.0004961548002976929
秦皇岛,绵阳,0.00024807740014884643
北京,鞍山,0.0023567353014140413
上海,鞍山,0.00012403870007442322
深圳,鞍山,0.00024807740014884643
厦门,鞍山,0.00012403870007442322
大连,鞍山,0.0019846192011907715
沈阳,鞍山,0.0021086579012651947
抚顺,鞍山,0.00024807740014884643
秦皇岛,鞍山,0.00012403870007442322
营口,鞍山,0.0016125031009675019
丹东,鞍山,0.0008682709005209626
锦州,鞍山,0.0004961548002976929
铁岭,鞍山,0.0007442322004465393
葫芦岛,鞍山,0.00024807740014884643
阜新,鞍山,0.00024807740014884643
盘锦,鞍山,0.00012403870007442322
北京,三门峡,0.0023567353014140413
杭州,三门峡,0.0
郑州,三门峡,0.0042173158025303895
中卫,三门峡,0.00012403870007442322
北京,惠州,0.0023567353014140413
深圳,惠州,0.08050111634830066
广州,惠州,0.007194244604316547
苏州,惠州,0.00012403870007442322
东莞,惠州,0.002976928801786157
北京,阜阳,0.0023567353014140413
上海,阜阳,0.0021086579012651947
深圳,阜阳,0.001116348300669809
苏州,阜阳,0.00012403870007442322
南京,阜阳,0.0013644257008186553
合肥,阜阳,0.014884644008930786
北京,宿州,0.002232696601339618
上海,宿州,0.004589431902753659
深圳,宿州,0.0006201935003721161
苏州,宿州,0.0
无锡,宿州,0.00037211610022326965
合肥,宿州,0.009054825105432896
芜湖,宿州,0.0
北京,丹东,0.002232696601339618
大连,丹东,0.0016125031009675019
沈阳,丹东,0.0004961548002976929
秦皇岛,丹东,0.00012403870007442322
北京,忻州,0.002232696601339618
上海,忻州,0.0006201935003721161
杭州,忻州,0.00024807740014884643
石家庄,忻州,0.00012403870007442322
西安,忻州,0.0
太原,忻州,0.007938476804763086
北京,漳州,0.002232696601339618
深圳,漳州,0.002852890101711734
福州,漳州,0.0038451997023071197
厦门,漳州,0.03758372612255024
泉州,漳州,0.0
汕头,漳州,0.0006201935003721161
潍坊,漳州,0.0
北京,白山,0.002232696601339618
深圳,白山,0.0007442322004465393
长春,白山,0.0027288514016373107
通化,白山,0.00012403870007442322
北京,许昌,0.002232696601339618
上海,许昌,0.0
郑州,许昌,0.009054825105432896
北京,六安,0.0021086579012651947
上海,六安,0.002852890101711734
深圳,六安,0.0006201935003721161
苏州,六安,0.0014884644008930786
武汉,六安,0.0016125031009675019
合肥,六安,0.015628876209377324
中山,六安,0.00037211610022326965
芜湖,六安,0.0004961548002976929
淮南,六安,0.0006201935003721161
北京,铜仁,0.0021086579012651947
北京,铜仁,0.0021086579012651947
深圳,铜仁,0.00024807740014884643
深圳,铜仁,0.00024807740014884643
贵阳,铜仁,0.0018605805011163482
贵阳,铜仁,0.0018605805011163482
北京,孝感,0.0021086579012651947
深圳,孝感,0.00024807740014884643
武汉,孝感,0.018729843711237905
泉州,孝感,0.0
中山,孝感,0.0004961548002976929
北京,定西,0.0021086579012651947
武汉,定西,0.0034730836020838503
兰州,定西,0.004837509302902505
北京,阳泉,0.0021086579012651947
太原,阳泉,0.002232696601339618
北京,抚州,0.0021086579012651947
上海,抚州,0.0014884644008930786
深圳,抚州,0.0004961548002976929
苏州,抚州,0.0
武汉,抚州,0.00037211610022326965
石家庄,抚州,0.00012403870007442322
南昌,抚州,0.006325973703795584
金华,抚州,0.00024807740014884643
北京,张掖,0.0021086579012651947
常州,张掖,0.00012403870007442322
南昌,张掖,0.0
兰州,张掖,0.0023567353014140413
酒泉,张掖,0.00024807740014884643
北京,株洲,0.0019846192011907715
上海,株洲,0.0006201935003721161
深圳,株洲,0.0009923096005953857
广州,株洲,0.00012403870007442322
长沙,株洲,0.01079136690647482
北京,信阳,0.0019846192011907715
深圳,信阳,0.0053336641032001985
郑州,信阳,0.007814438104688662
北京,朝阳,0.0019846192011907715
沈阳,朝阳,0.0012403870007442323
北京,长治,0.0018605805011163482
太原,长治,0.00657405110394443
北京,庆阳,0.0018605805011163482
西安,庆阳,0.00012403870007442322
兰州,庆阳,0.0017365418010419251
北京,咸宁,0.0018605805011163482
深圳,咸宁,0.00012403870007442322
武汉,咸宁,0.010667328206400397
大连,咸宁,0.00012403870007442322
台州,咸宁,0.00012403870007442322
宜昌,咸宁,0.0018605805011163482
北京,克拉玛依,0.0018605805011163482
乌鲁木齐,克拉玛依,0.0007442322004465393
北京,中山,0.0018605805011163482
上海,中山,0.009923096005953858
深圳,中山,0.016000992309600594
广州,中山,0.01079136690647482
珠海,中山,0.0023567353014140413
佛山,中山,0.0006201935003721161
哈尔滨,中山,0.00012403870007442322
北京,莱芜,0.0017365418010419251
济南,莱芜,0.0023567353014140413
北京,中卫,0.0016125031009675019
银川,中卫,0.0031009675018605805
固原,中卫,0.00024807740014884643
北京,吉安,0.0016125031009675019
上海,吉安,0.0019846192011907715
深圳,吉安,0.0064500124038700075
东莞,吉安,0.00024807740014884643
武汉,吉安,0.0
南昌,吉安,0.008186554204911933
赣州,吉安,0.00012403870007442322
北京,南平,0.0016125031009675019
上海,南平,0.0004961548002976929
深圳,南平,0.00037211610022326965
杭州,南平,0.00012403870007442322
南京,南平,0.005829818903497892
福州,南平,0.06809724634085834
厦门,南平,0.024559662614735796
泉州,南平,0.011411560406846936
北京,连云港,0.0014884644008930786
上海,连云港,0.0035971223021582736
深圳,连云港,0.0
天津,连云港,0.0
杭州,连云港,0.00024807740014884643
苏州,连云港,0.0006201935003721161
南京,连云港,0.006822128504093277
无锡,连云港,0.0
常州,连云港,0.00012403870007442322
临沂,连云港,0.00012403870007442322
北京,岳阳,0.0014884644008930786
上海,岳阳,0.0006201935003721161
深圳,岳阳,0.0006201935003721161
武汉,岳阳,0.0
长沙,岳阳,0.015876953609526172
北京,黄山,0.0014884644008930786
上海,黄山,0.002976928801786157
杭州,黄山,0.0007442322004465393
南京,黄山,0.0
合肥,黄山,0.0024807740014884646
绍兴,黄山,0.00012403870007442322
金华,黄山,0.00012403870007442322
北京,阿拉善盟,0.0013644257008186553
上海,阿拉善盟,0.00024807740014884643
呼和浩特,阿拉善盟,0.0009923096005953857
包头,阿拉善盟,0.0
乌海,阿拉善盟,0.00012403870007442322
北京,荆州,0.0012403870007442323
深圳,荆州,0.001116348300669809
杭州,荆州,0.0
无锡,荆州,0.00012403870007442322
武汉,荆州,0.018357727611014635
石家庄,荆州,0.00012403870007442322
沈阳,荆州,0.0006201935003721161
台州,荆州,0.0
宜昌,荆州,0.0013644257008186553
北京,亳州,0.0012403870007442323
上海,亳州,0.00024807740014884643
苏州,亳州,0.00012403870007442322
石家庄,亳州,0.00012403870007442322
合肥,亳州,0.009302902505581741
湖州,亳州,0.0007442322004465393
芜湖,亳州,0.00024807740014884643
滁州,亳州,0.00012403870007442322
宿州,亳州,0.00012403870007442322
北京,柳州,0.0012403870007442323
上海,柳州,0.0006201935003721161
深圳,柳州,0.0008682709005209626
广州,柳州,0.00012403870007442322
宁波,柳州,0.0
重庆,柳州,0.00012403870007442322
南宁,柳州,0.01935003721161002
北京,淮南,0.0012403870007442323
上海,淮南,0.0008682709005209626
南京,淮南,0.00012403870007442322
合肥,淮南,0.005953857603572314
六安,淮南,0.00012403870007442322
秦皇岛,淮南,0.00012403870007442322
湛江,淮南,0.0
北京,眉山,0.001116348300669809
成都,眉山,0.020342346812205408
北京,常德,0.001116348300669809
上海,常德,0.00012403870007442322
深圳,常德,0.0017365418010419251
苏州,常德,0.0006201935003721161
重庆,常德,0.00012403870007442322
长沙,常德,0.019846192011907716
株洲,常德,0.00012403870007442322
北京,商丘,0.001116348300669809
深圳,商丘,0.0
广州,商丘,0.00012403870007442322
郑州,商丘,0.010171173406102704
泉州,商丘,0.00024807740014884643
北京,濮阳,0.001116348300669809
上海,濮阳,0.0004961548002976929
郑州,濮阳,0.0018605805011163482
北京,随州,0.0009923096005953857
武汉,随州,0.0038451997023071197
北京,安顺,0.0009923096005953857
深圳,安顺,0.00012403870007442322
贵阳,安顺,0.002604812701562888
北京,钦州,0.0009923096005953857
深圳,钦州,0.00012403870007442322
南宁,钦州,0.008310592904986355
北京,辽源,0.0008682709005209626
长春,辽源,0.0006201935003721161
北京,娄底,0.0008682709005209626
深圳,娄底,0.00012403870007442322
长沙,娄底,0.007070205904242123
秦皇岛,娄底,0.00012403870007442322
北京,湘潭,0.0008682709005209626
深圳,湘潭,0.00012403870007442322
长沙,湘潭,0.012403870007442322
株洲,湘潭,0.00012403870007442322
北京,渭南,0.0008682709005209626
深圳,渭南,0.00012403870007442322
苏州,渭南,0.00024807740014884643
西安,渭南,0.017737534110642522
咸阳,渭南,0.00012403870007442322
北京,滁州,0.0008682709005209626
上海,滁州,0.006201935003721161
深圳,滁州,0.0009923096005953857
杭州,滁州,0.0007442322004465393
苏州,滁州,0.0013644257008186553
南京,滁州,0.009923096005953858
合肥,滁州,0.013520218308112132
芜湖,滁州,0.00037211610022326965
北京,泸州,0.0008682709005209626
深圳,泸州,0.00012403870007442322
成都,泸州,0.007938476804763086
重庆,泸州,0.0006201935003721161
西安,泸州,0.0
昆明,泸州,0.0006201935003721161
乐山,泸州,0.00012403870007442322
北京,佳木斯,0.0008682709005209626
福州,佳木斯,0.0
大连,佳木斯,0.0
哈尔滨,佳木斯,0.012775986107665591
抚州,佳木斯,0.007938476804763086
北京,攀枝花,0.0008682709005209626
成都,攀枝花,0.003969238402381543
北京,吕梁,0.0008682709005209626
深圳,吕梁,0.00012403870007442322
石家庄,吕梁,0.0004961548002976929
太原,吕梁,0.014512527908707516
北京,郴州,0.0007442322004465393
深圳,郴州,0.0012403870007442323
长沙,郴州,0.010667328206400397
徐州,郴州,0.00012403870007442322
北京,邵阳,0.0007442322004465393
长沙,邵阳,0.007194244604316547
北京,自贡,0.0007442322004465393
成都,自贡,0.005457702803274621
北京,朔州,0.0007442322004465393
太原,朔州,0.002852890101711734
北京,宁德,0.0007442322004465393
上海,宁德,0.0013644257008186553
福州,宁德,0.007814438104688662
泉州,宁德,0.0004961548002976929
北京,揭阳,0.0007442322004465393
深圳,揭阳,0.001116348300669809
北京,抚顺,0.0007442322004465393
深圳,抚顺,0.00024807740014884643
广州,抚顺,0.00024807740014884643
沈阳,抚顺,0.002604812701562888
秦皇岛,抚顺,0.00024807740014884643
北京,乌海,0.0007442322004465393
上海,乌海,0.00012403870007442322
呼和浩特,乌海,0.0006201935003721161
包头,乌海,0.0
阿拉善盟,乌海,0.00012403870007442322
北京,三明,0.0006201935003721161
深圳,三明,0.00024807740014884643
福州,三明,0.023939469114363683
厦门,三明,0.04130488712478293
西安,三明,0.0021086579012651947
泉州,三明,0.0019846192011907715
丽水,三明,0.0
北京,六盘水,0.0006201935003721161
成都,六盘水,0.00012403870007442322
重庆,六盘水,0.0009923096005953857
南昌,六盘水,0.00012403870007442322
昆明,六盘水,0.0004961548002976929
贵阳,六盘水,0.0064500124038700075
宜春,六盘水,0.00012403870007442322
泸州,六盘水,0.0004961548002976929
遵义,六盘水,0.00024807740014884643
北京,焦作,0.0006201935003721161
重庆,焦作,0.0
郑州,焦作,0.011039444306623666
安阳,焦作,0.001116348300669809
菏泽,焦作,0.0
北京,白银,0.0006201935003721161
武汉,白银,0.0016125031009675019
兰州,白银,0.004341354502604812
定西,白银,0.00012403870007442322
北京,黑河,0.0006201935003721161
武汉,黑河,0.00012403870007442322
哈尔滨,黑河,0.0034730836020838503
齐齐哈尔,黑河,0.0007442322004465393
北京,漯河,0.0006201935003721161
郑州,漯河,0.00024807740014884643
北京,兴安盟,0.0004961548002976929
呼和浩特,兴安盟,0.0
北京,白城,0.0004961548002976929
长春,白城,0.002976928801786157
北京,益阳,0.0004961548002976929
长沙,益阳,0.008434631605060779
北京,四平,0.00037211610022326965
长春,四平,0.004093277102455967
秦皇岛,四平,0.00024807740014884643
北京,淮北,0.00037211610022326965
上海,淮北,0.00037211610022326965
合肥,淮北,0.0024807740014884646
南昌,淮北,0.00012403870007442322
宿州,淮北,0.00012403870007442322
北京,石嘴山,0.00037211610022326965
苏州,石嘴山,0.00024807740014884643
武汉,石嘴山,0.0
银川,石嘴山,0.007194244604316547
北京,肇庆,0.00037211610022326965
深圳,肇庆,0.002232696601339618
广州,肇庆,0.006325973703795584
佛山,肇庆,0.001116348300669809
中山,肇庆,0.00012403870007442322
江门,肇庆,0.00012403870007442322
北京,本溪,0.00012403870007442322
天津,本溪,0.00024807740014884643
沈阳,本溪,0.0013644257008186553
秦皇岛,本溪,0.00024807740014884643
北京,丽水,0.00012403870007442322
上海,丽水,0.004713470602828083
杭州,丽水,0.012279831307367898
宁波,丽水,0.00024807740014884643
温州,丽水,0.0031009675018605805
昆明,丽水,0.0
北京,松原,0.00012403870007442322
上海,松原,0.00037211610022326965
长春,松原,0.0035971223021582736
北京,梅州,0.00012403870007442322
深圳,梅州,0.0034730836020838503
广州,梅州,0.0023567353014140413
中山,梅州,0.00012403870007442322
北京,毕节,0.00012403870007442322
北京,毕节,0.00012403870007442322
深圳,毕节,0.00012403870007442322
深圳,毕节,0.00012403870007442322
贵阳,毕节,0.002976928801786157
贵阳,毕节,0.002976928801786157
北京,汕头,0.00012403870007442322
上海,汕头,0.00012403870007442322
深圳,汕头,0.002976928801786157
广州,汕头,0.0014884644008930786
北京,河池,0.00012403870007442322
南宁,河池,0.008806747705284048
柳州,河池,0.0
北京,玉林,0.00012403870007442322
上海,玉林,0.00037211610022326965
宁波,玉林,0.00024807740014884643
南宁,玉林,0.012651947407591168
